"ID","GENDER","MARITALSTATUS","NUMCHILDREN","ESTINCOME","AGE","MONTHSASCUSTOMER","LOYALTYSCHEME","LASTBILLAMOUNT","AVGMONTHLYSPEND","TOTALSPEND","SUPPORTCALLSYEAR","COMPLAINTSYEAR","COMPLAINTSMONTH","CHURN"
"11820","F","Married","1","44800","36","32","N","143.74","143.86","4603.52","1","1","0","F"
"11824","M","Single","2","91429","25","51","N","45.89","45.89","2340.39","1","0","0","F"
"11825","F","Married","0","73751","31","89","N","126.92","128.07","11398.23","5","0","0","F"
"11826","F","Married","0","99893","48","31","N","177.1","178.71","5540.01","7","6","3","T"
"1183","F","Single","1","81888","24","38","N","49.33","50.93","1935.34","1","0","0","T"
"11830","F","Married","1","47098","50","25","N","83.74","84.29","2107.25","2","0","0","F"
"11831","M","Married","0","888","31","36","N","169.9","169.9","6116.400000000001","3","2","1","F"
"11834","F","Married","0","31714","53","62","N","173.36","174.9","10843.800000000001","8","8","5","T"
"11839","M","Married","2","15096","40","116","N","121.94","121.94","14145.039999999999","0","3","2","T"
"11840","M","Married","1","26893","47","107","N","120.15","120.15","12856.050000000001","1","2","1","F"
"11841","F","Single","1","18175","20","8","Y","69.27","69.41","555.28","1","2","1","F"
"11847","M","Single","1","5599","22","56","N","49.08","50.12","2806.72","2","2","1","F"
"11849","M","Married","2","65787","40","61","N","175.83","176.53","10768.33","0","0","0","F"
"1185","M","Single","0","80579","100","108","Y","67.0","67.66","7307.28","7","0","0","F"
"11851","M","Married","2","56348","38","20","N","176.27","176.27","3525.4","0","5","3","T"
"11855","F","Single","0","41193","28","2","N","41.37","44.67","89.34","3","2","1","F"
"11859","F","Single","0","140990","20","16","Y","104.76","104.76","1676.16","4","2","1","F"
"1186","F","Married","1","91228","31","68","N","87.6","88.31","6005.08","3","2","1","F"
"11860","F","Single","1","48856","24","71","Y","85.28","85.28","6054.88","10","2","1","F"
"11861","F","Single","0","76302","30","43","Y","62.55","64.29","2764.4700000000003","6","0","0","F"
"11862","F","Single","0","20108","18","5","N","99.0","105.03","525.15","3","2","1","F"
"11864","M","Single","1","60238","22","6","Y","64.01","64.01","384.06000000000006","12","0","0","T"
"11867","F","Married","3","51801","30","67","N","147.17","147.17","9860.39","0","0","0","F"
"11869","M","Married","0","792037","47","1","N","176.96","176.96","176.96","2","8","4","T"
"1187","M","Single","2","99453","30","88","Y","105.85","106.73","9392.24","0","2","1","T"
"11870","M","Single","0","89062","29","2","Y","66.14","95.69","191.38","0","2","1","F"
"11874","F","Single","0","81725","25","24","Y","108.27","110.47","2651.2799999999997","1","5","4","T"
"11876","M","Single","0","19147","27","62","N","44.03","44.61","2765.82","0","0","0","F"
"11878","M","Married","0","35534","72","108","N","146.46","147.01","15877.079999999998","2","0","0","F"
"11879","F","Married","0","63064","53","67","N","129.47","129.96","8707.32","0","2","1","T"
"1188","F","Single","1","25857","28","17","N","41.65","41.78","710.26","39","6","3","T"
"11880","M","Single","2","99539","18","1","Y","84.51","137.99","137.99","0","0","0","F"
"11881","M","Married","2","564364","35","63","N","147.99","149.02","9388.26","0","3","2","F"
"11883","M","Single","2","61663","25","11","Y","106.87","108.13","1189.4299999999998","3","0","0","F"
"11885","M","Married","2","72627","31","32","N","112.84","114.88","3676.16","3","2","1","T"
"11888","F","Married","0","48073","38","119","N","125.31","125.31","14911.89","0","0","0","F"
"11889","M","Single","0","38541","25","10","Y","65.65","67.41","674.0999999999999","27","0","0","T"
"11890","M","Single","0","14029","23","7","Y","93.1","93.1","651.6999999999999","0","0","0","F"
"11892","F","Single","0","49581","21","33","Y","65.73","66.57","2196.81","0","0","0","F"
"11895","F","Single","1","29359","20","26","Y","105.74","107.07","2783.8199999999997","3","5","4","T"
"11897","F","Single","1","21931","27","27","N","124.5","125.38","3385.2599999999998","1","2","1","F"
"11898","F","Single","1","39157","20","2","Y","84.48","84.48","168.96","4","1","0","F"
"1190","F","Single","2","7293","28","62","N","105.0","105.26","6526.12","1","3","2","T"
"11902","M","Married","2","70937","25","5","N","85.38","87.47","437.35","24","0","0","T"
"11904","M","Married","0","92168","36","81","N","123.67","124.72","10102.32","0","2","1","F"
"11905","M","Married","1","47988","28","66","N","148.36","149.16","9844.56","0","2","1","F"
"1191","F","Single","7","8433","30","23","Y","64.95","64.95","1493.8500000000001","1","2","1","F"
"11912","M","Married","0","45481","46","32","N","148.08","148.08","4738.56","0","0","0","F"
"11913","M","Single","0","73028","26","56","N","45.98","46.52","2605.1200000000003","0","2","1","T"
"11915","F","Married","0","2300","51","24","N","86.95","89.9","2157.6000000000004","3","2","1","F"
"11916","M","Married","0","18182","39","42","N","120.61","121.62","5108.04","3","3","2","T"
"11917","M","Single","0","77316","19","9","N","47.8","53.85","484.65000000000003","7","3","2","T"
"11919","M","Married","0","61418","26","35","N","149.33","149.33","5226.55","1","1","0","F"
"1192","M","Married","0","44015","38","14","N","144.53","147.97","2071.58","0","0","0","F"
"11920","M","Single","0","79015","20","16","Y","107.77","108.11","1729.76","2","4","2","T"
"11921","M","Married","2","11119","25","86","N","146.76","148.04","12731.439999999999","33","2","1","T"
"11922","M","Married","0","68061","31","37","N","86.5","87.79","3248.23","0","2","1","F"
"11925","M","Single","1","22166","21","24","N","45.95","45.95","1102.8000000000002","28","4","2","F"
"11928","F","Married","0","10442","28","62","N","85.84","85.84","5322.08","0","2","1","F"
"1193","M","Married","0","11467","49","46","N","142.35","142.51","6555.459999999999","0","0","0","F"
"11931","F","Single","0","49100","24","72","Y","65.47","65.47","4713.84","2","0","0","F"
"11936","F","Single","0","87923","22","25","N","44.32","45.88","1147.0","11","3","2","T"
"11937","M","Single","1","90357","18","9","Y","108.03","112.69","1014.21","4","2","1","T"
"11939","F","Married","0","51050","45","68","N","148.19","149.14","10141.519999999999","0","2","1","F"
"11942","M","Married","0","3786","63","59","N","111.12","112.07","6612.129999999999","3","4","2","T"
"11944","M","Single","0","30727","28","98","N","46.77","47.23","4628.54","0","0","0","F"
"11947","M","Married","2","56275","37","24","N","119.66","119.91","2877.84","0","0","0","F"
"11949","M","Married","1","79435","41","18","N","250.3","253.3","4559.400000000001","0","0","0","F"
"11951","F","Single","1","12761","22","35","N","46.38","47.46","1661.1000000000001","0","2","1","F"
"11952","F","Married","1","30697","46","69","N","122.33","122.4","8445.6","0","2","1","F"
"11954","F","Single","0","3775","27","50","Y","83.92","84.18","4209.0","4","0","0","F"
"11956","F","Married","0","53984","52","27","N","122.06","122.52","3308.04","0","1","0","F"
"11957","F","Married","0","52600","36","57","N","121.24","121.48","6924.360000000001","0","0","0","F"
"11958","F","Married","2","67520","48","45","N","149.9","151.24","6805.8","45","0","0","T"
"11960","M","Married","0","279750","45","34","N","140.87","141.92","4825.28","0","1","0","F"
"11961","M","Married","8","16279","45","69","N","122.87","123.32","8509.08","1","0","0","F"
"11963","F","Married","2","53073","23","69","N","123.35","124.52","8591.88","3","0","0","F"
"11966","M","Single","0","8241","19","8","Y","63.59","65.73","525.84","0","0","0","F"
"1197","M","Married","0","48032","38","26","N","123.14","123.14","3201.64","0","0","0","F"
"11972","F","Married","0","84691","44","118","N","170.28","170.93","20169.74","0","2","1","F"
"11973","F","Single","1","30197","26","54","Y","89.19","89.61","4838.94","29","0","0","T"
"11974","M","Single","2","48434","24","65","Y","65.37","65.43","4252.950000000001","3","4","2","T"
"11975","F","Married","1","55464","26","18","N","177.9","179.39","3229.0199999999995","3","0","0","F"
"11976","M","Single","3","31595","22","1","Y","107.64","107.64","107.64","0","2","1","F"
"11977","F","Single","2","39379","30","44","N","43.29","44.54","1959.76","0","3","2","T"
"11978","M","Married","2","44891","23","19","N","112.47","114.65","2178.35","0","0","0","F"
"11983","M","Single","2","2688","19","3","N","45.22","45.22","135.66","1","0","0","F"
"11984","M","Married","0","13823","36","57","N","86.42","86.42","4925.9400000000005","0","7","5","F"
"11986","M","Single","0","97727","29","75","Y","106.52","106.52","7989.0","1","2","1","F"
"11987","F","Single","0","38934","21","47","N","45.3","45.38","2132.86","4","0","0","F"
"11988","F","Single","0","648722","28","112","Y","85.8","85.86","9616.32","0","2","1","T"
"11989","F","Married","1","34094","30","60","N","117.89","118.29","7097.400000000001","1","2","1","F"
"11993","M","Single","2","65515","24","33","Y","83.17","83.43","2753.19","0","0","0","F"
"11994","F","Married","0","38080","42","93","N","128.28","128.83","11981.19","2","0","0","F"
"11998","F","Single","0","83133","27","15","Y","198.5","202.7","3040.5","0","4","3","T"
"11999","M","Married","1","34374","43","111","N","178.66","179.54","19928.94","0","2","1","F"
"1201","F","Single","1","51995","23","18","N","40.98","41.64","749.52","3","0","0","F"
"1203","F","Married","0","23310","43","102","N","127.54","127.54","13009.08","1","2","1","F"
"1204","F","Single","0","887183","67","6","Y","107.54","111.01","666.0600000000001","19","4","2","T"
"1205","M","Married","2","46225","30","115","N","88.37","88.73","10203.95","0","0","0","F"
"1206","M","Married","1","24303","33","116","N","175.01","176.77","20505.32","2","3","2","T"
"1207","F","Single","1","10341","24","39","N","42.82","42.82","1669.98","13","0","0","T"
"1209","M","Married","0","170835","30","35","N","140.12","140.12","4904.2","3","5","3","T"
"1210","M","Married","0","50073","26","87","N","149.82","150.05","13054.35","2","0","0","F"
"1212","M","Single","1","73526","29","93","Y","107.55","108.09","10052.37","0","2","1","T"
"1216","M","Married","0","63418","33","8","N","179.55","182.74","1461.92","19","0","0","T"
"1219","F","Single","2","38962","26","57","Y","102.6","103.48","5898.360000000001","4","2","1","F"
"1221","F","Single","0","85868","28","8","N","43.66","44.62","356.96","9","2","1","F"
"1222","F","Married","0","97618","54","14","N","118.64","119.49","1672.86","4","2","1","T"
"1224","M","Single","0","76954","26","17","Y","106.19","107.43","1826.3100000000002","1","2","1","T"
"1226","M","Single","0","8761","22","48","Y","87.45","88.35","4240.799999999999","0","3","2","F"
"1227","F","Single","1","99483","25","34","N","46.96","46.96","1596.64","0","1","0","F"
"1228","M","Single","0","64739","23","17","Y","69.33","69.33","1178.61","33","0","0","T"
"1229","F","Married","1","74408","36","78","N","80.86","81.75","6376.5","4","2","1","F"
"1231","M","Married","1","55521","35","65","N","85.04","85.37","5549.05","0","0","0","F"
"1233","M","Married","1","26673","25","16","N","81.01","82.88","1326.08","19","2","1","T"
"1234","M","Married","1","11177","36","87","N","83.17","83.37","7253.1900000000005","2","0","0","F"
"1240","M","Single","0","57729","21","18","Y","80.01","81.95","1475.1000000000001","0","2","1","F"
"1242","F","Married","2","34712","28","68","N","123.77","124.23","8447.64","0","3","2","T"
"1244","F","Single","1","72020","20","10","Y","66.57","66.57","665.6999999999999","2","0","0","F"
"1245","F","Single","2","88997","22","23","Y","82.24","82.24","1891.52","3","0","0","F"
"1248","F","Married","2","538182","34","12","N","117.05","117.85","1414.1999999999998","0","0","0","F"
"1252","M","Single","1","70257","22","32","Y","108.72","108.72","3479.04","3","2","1","T"
"1253","F","Married","0","345264","50","52","N","140.78","140.78","7320.56","0","4","2","F"
"1259","F","Single","1","41554","26","106","N","44.38","44.38","4704.280000000001","13","5","3","T"
"1263","F","Married","2","4453","42","9","N","129.06","133.75","1203.75","11","2","1","T"
"1267","M","Single","0","730589","24","76","Y","88.19","88.19","6702.44","0","2","1","T"
"1268","M","Married","1","71119","33","13","N","171.98","175.28","2278.64","3","4","2","T"
"1269","F","Married","1","845618","38","7","N","141.55","144.12","1008.84","1","4","2","T"
"1270","M","Married","4","81527","26","90","N","174.55","174.55","15709.500000000002","2","2","1","T"
"1271","F","Single","0","34994","95","1","Y","68.32","68.32","68.32","1","0","0","F"
"1274","F","Single","2","224206","27","21","Y","69.9","70.08","1471.68","1","0","0","F"
"1277","F","Single","0","42946","25","26","N","40.26","41.46","1077.96","4","2","0","F"
"1278","M","Married","0","389470","29","43","N","129.5","129.66","5575.38","4","0","0","F"
"1279","M","Single","0","18643","22","55","N","42.5","42.5","2337.5","20","2","1","T"
"1280","F","Married","0","9113","43","41","N","88.98","89.74","3679.3399999999997","31","2","1","T"
"1281","M","Married","0","58044","53","17","N","89.52","89.86","1527.62","2","4","2","T"
"1284","M","Married","2","98873","36","56","N","111.58","111.58","6248.48","0","0","0","F"
"1287","F","Married","0","72893","61","62","N","127.78","128.23","7950.259999999999","3","0","0","F"
"1293","M","Married","2","33962","24","12","N","145.12","145.12","1741.44","0","2","1","F"
"1294","F","Single","1","18239","18","8","Y","82.3","82.3","658.4","1","0","0","F"
"1296","M","Married","0","4369","49","51","N","114.35","115.17","5873.67","0","4","2","T"
"1297","M","Single","1","58017","27","42","Y","68.46","69.12","2903.04","5","4","2","T"
"1298","M","Married","0","18723","64","95","N","124.96","125.43","11915.85","1","0","0","F"
"1299","F","Married","2","83784","25","70","N","111.56","112.48","7873.6","2","1","0","F"
"1301","F","Single","1","95043","18","2","Y","81.32","96.2","192.4","17","0","0","T"
"1304","M","Single","1","50413","29","53","Y","81.27","81.27","4307.3099999999995","2","0","0","F"
"1306","F","Single","1","93944","49","52","N","42.88","43.05","2238.6","0","0","0","F"
"1307","M","Married","2","10758","29","117","N","143.16","143.16","16749.72","0","2","1","F"
"1308","F","Married","0","17313","44","84","N","178.86","178.86","15024.240000000002","3","2","1","F"
"1309","F","Married","2","61302","31","91","N","87.35","87.35","7948.849999999999","1","2","1","F"
"1311","F","Single","0","48856","27","88","Y","139.5","140.06","12325.28","2","2","1","F"
"1329","F","Married","0","33689","54","15","N","140.18","140.18","2102.7000000000003","0","2","1","F"
"1330","F","Single","0","446675","18","2","N","42.73","62.99","125.98","7","0","0","F"
"1331","M","Married","0","51785","84","29","N","86.16","88.95","2579.55","16","2","1","T"
"1332","M","Single","3","333788","25","67","Y","82.15","82.22","5508.74","1","0","0","F"
"1333","F","Single","0","517656","19","6","Y","86.55","93.47","560.8199999999999","7","1","0","F"
"1334","M","Married","0","32635","26","62","N","170.33","171.05","10605.1","0","2","1","F"
