ID,GENDER,MARITALSTATUS,NUMCHILDREN,ESTINCOME,CAROWNER,AGE,MONTHSASCUSTOMER,LOYALTYSCHEME,LASTBILLAMOUNT,AVGMONTHLYSPEND
7967,M,Married,1,811205,Y,35,37,N,144.89,146.8
7983,F,Married,0,96220,Y,29,116,N,146.24,147.51
8000,F,Single,2,97985,Y,30,74,N,43.75,44.14
8031,M,Married,0,33628,Y,38,107,N,124.05,124.58
8062,M,Single,2,45692,N,23,51,Y,67.86,68.55
8082,M,Single,1,21183,Y,24,54,Y,105.98,106.28
8123,M,Single,5,45931,Y,28,93,Y,103.02,103.36
8197,M,Married,0,82620,N,53,80,N,114.93,114.93
8230,M,Single,9,98039,Y,28,5,Y,67.32,67.32
8253,M,Single,0,297082,Y,28,98,N,130,130.47
8401,M,Married,2,60055,Y,42,75,N,176.23,176.82
8427,F,Married,1,11095,Y,46,68,N,172.92,173.21
8435,M,Single,1,8977,Y,26,7,N,45.81,50.59
8441,F,Single,0,88422,Y,22,33,N,49.48,50.82
8520,M,Single,1,672023,Y,25,10,N,41.63,45.6
8535,M,Single,1,56020,N,18,11,Y,106.11,106.11
8552,M,Single,1,36962,N,19,22,Y,67.86,68.02
8576,M,Single,0,1880,N,28,84,Y,108.3,108.47
8584,M,Single,0,83575,Y,25,80,Y,89.84,90.77
8585,M,Single,0,22170,Y,21,27,Y,61.51,61.74
8609,B,Married,0,88396,Y,42,39,N,140.15,140.33
8664,F,Married,0,48347,Y,37,115,N,145.88,145.88
8675,F,Married,0,52210,N,34,17,N,143.18,143.77
8703,M,Married,2,54081,Y,35,46,N,88.79,90.2
8744,M,Married,0,11459,N,25,46,N,172,172
8793,M,Married,2,43968,Y,27,91,N,116.69,117.14
8815,F,Single,0,725896,Y,31,96,Y,88.05,89.22
8839,F,Single,0,50718,N,23,67,N,43.95,44.12
8855,F,Married,0,10738,N,51,3,N,170.02,187.92
8862,M,Single,0,26000,Y,27,11,Y,68.87,72.82
8894,F,Married,0,10862,Y,51,91,N,175.93,176.84
8990,M,Married,1,58936,Y,48,105,N,128.74,129.27
9043,F,Married,0,65986,Y,47,11,N,123.6,128.41
9105,M,Single,0,52049,Y,24,76,N,43.42,44.28
9153,M,Single,5,44782,N,29,29,Y,100.44,100.44
9156,F,Married,6,773411,Y,46,49,N,85.19,85.46
9157,F,Single,0,31693,Y,23,55,Y,65.51,66.62
9212,F,Single,0,33225,Y,18,1,Y,100.51,100.51
9246,F,Single,0,23831,N,30,95,Y,85.15,86.15
9288,M,Single,1,26024,Y,28,78,Y,89.23,90.53
9326,M,Single,1,71829,Y,24,33,Y,108.16,108.49
9371,F,Single,1,648086,Y,22,28,Y,89.77,89.77
9379,M,Single,2,80312,Y,29,43,N,42.22,43.05
9394,F,Married,0,703134,Y,46,32,N,129.42,129.83
9395,B,Married,1,81030,Y,41,34,N,144.68,145.11
9422,F,Married,1,25245,N,49,1,N,128.47,128.47
9434,M,Single,0,20368,Y,22,44,N,47.97,48.08
9548,M,Married,0,86240,Y,45,47,N,207.8,208.65
9590,M,Single,1,15143,Y,29,73,Y,83.26,83.27
9604,F,Single,0,57798,Y,23,41,Y,68.54,68.8
9684,M,Single,1,92889,Y,28,109,Y,82.03,83.02
9749,F,Single,0,2363,N,20,20,Y,60.77,61.63
9889,F,Married,0,82331,N,30,13,N,125.3,128.77
9903,F,Married,1,2439,Y,39,77,N,115.79,116.65
9919,M,Single,0,84298,N,24,62,Y,84.62,84.9
9921,F,Married,0,63601,Y,62,12,N,85.71,87.71
9934,M,Single,0,35389,Y,20,10,Y,126.5,130.45
9935,F,Married,1,23021,Y,40,98,N,127.92,128.38
9956,M,Single,0,19433,Y,19,16,Y,106.65,109.78
10013,M,Single,1,70105,Y,39,32,Y,63.16,64.43
1007,M,Married,0,16399,Y,28,25,N,111.56,111.56
10102,M,Single,1,16169,Y,30,118,Y,82.96,82.96
10138,M,Single,0,335398,Y,18,10,N,48.06,53.22
10188,M,Married,1,21544,Y,23,24,N,175.35,175.35
10225,M,Single,0,90226,Y,21,14,Y,85.12,88.88
10245,M,Single,0,92912,N,20,6,Y,61.4,61.4
10257,F,Single,0,72656,N,65,16,N,42.97,45.26
10283,F,Married,0,56184,Y,50,89,N,121.24,121.38
10295,M,Married,2,503983,Y,29,74,N,149.04,149.55
10298,F,Married,1,56556,Y,62,14,N,175.34,175.68
10313,F,Single,0,93684,Y,21,36,N,42.96,42.96
1036,F,Single,1,16748,Y,26,97,Y,61.65,62.69
10426,F,Married,0,46187,N,32,14,N,89.62,89.62
1043,M,Married,1,15900,Y,28,12,N,117.63,122.63
10452,F,Single,0,187478,Y,19,18,Y,109.09,109.09
10463,F,Married,1,2680,Y,36,31,N,84.48,84.48
10485,M,Single,0,36676,Y,30,75,Y,105.01,105.73
10499,M,Married,1,4884,N,40,11,N,173.5,173.5
10503,M,Married,0,23773,N,32,111,N,126.78,126.78
10587,M,Single,0,82441,Y,25,37,Y,102.78,103.2
10621,M,Single,0,81438,N,22,32,Y,107.78,108.12
10637,M,Married,2,687550,Y,33,103,N,149.37,150.68
10642,M,Married,1,63073,N,25,22,N,87.04,87.04
10677,F,Married,0,60162,N,28,68,N,170.7,171.21
10704,F,Married,7,10740,Y,45,120,N,145.56,146.23
10830,M,Married,0,77107,Y,50,104,N,87.53,87.53
10869,F,Single,2,80583,Y,27,52,Y,83.85,84.41
10909,M,Single,0,26291,Y,18,5,Y,112.5,112.5
10994,F,Single,1,53105,Y,22,55,Y,67.81,68.06
11000,F,Married,1,89150,N,39,34,N,143.26,143.79
1103,M,Married,0,43573,Y,65,72,N,187.3,187.96
11111,F,Single,0,85022,Y,24,7,N,42.68,46.74
11224,M,Married,0,79797,Y,60,5,N,89.51,89.51
11261,F,Single,9,37379,N,30,95,N,43.92,43.99
11270,N,Married,1,79758,Y,24,33,N,89.13,90.58
1128,M,Single,0,61859,Y,21,19,Y,103.98,103.98
11287,M,Married,2,7132,Y,40,60,N,120.91,121.32
11292,M,Married,1,19371,Y,35,23,N,163.1,164.49
11326,M,Single,0,51998,Y,22,60,Y,84.38,85.54
11344,F,Single,2,74773,Y,23,29,Y,63.92,63.92
11383,F,Married,0,230214,Y,53,64,N,125.94,127.25
11419,F,Married,0,31540,Y,76,116,N,111.81,111.81
11463,F,Married,0,47256,Y,25,1,N,120.35,146.12
11506,F,Single,0,74937,Y,23,35,Y,87.12,87.37
11516,M,Single,1,17138,N,82,115,Y,88.82,89.17
11543,F,Married,1,36111,N,31,25,N,172.44,175.96
11589,F,Single,0,40960,Y,18,10,Y,63.66,63.66
11607,M,Single,0,39338,Y,24,47,Y,61.93,62.13
11618,M,Married,1,94016,Y,34,109,N,172.7,172.7
11663,F,Married,1,83803,N,34,77,N,144.03,144.41
11720,F,Single,1,79616,Y,29,60,Y,101.37,101.37
11746,M,Married,0,58837,Y,53,55,N,129.89,130.16
11772,M,Single,2,97226,Y,20,23,Y,108.33,110.26
11825,F,Married,0,73751,Y,31,89,N,126.92,128.07
1183,F,Single,1,81888,Y,24,38,N,49.33,50.93
11851,M,Married,2,56348,N,38,20,N,176.27,176.27
11860,F,Single,1,48856,Y,24,71,Y,85.28,85.28
11867,F,Married,3,51801,Y,30,67,N,147.17,147.17
11869,M,Married,0,792037,Y,47,1,N,176.96,176.96
11928,F,Married,0,10442,Y,28,62,N,85.84,85.84
1193,M,Married,0,11467,Y,49,46,N,142.35,142.51
11947,M,Married,2,56275,Y,37,24,N,119.66,119.91
11963,F,Married,2,53073,N,23,69,N,123.35,124.52
1221,F,Single,0,85868,Y,28,8,N,43.66,44.62
1226,M,Single,0,8761,Y,22,48,Y,87.45,88.35
1299,F,Married,2,83784,N,25,70,N,111.56,112.48
1301,F,Single,1,95043,Y,18,2,Y,81.32,96.2
1336,M,Single,1,3188,Y,22,56,Y,107.99,107.99
1338,M,Single,0,68081,N,21,13,Y,65.59,67.66
1353,M,Single,1,6382,N,22,29,Y,84.81,84.81
1385,M,Married,8,33165,Y,48,45,N,177.01,177.61
1425,M,Single,0,98880,Y,19,22,Y,106.35,107.72
1434,M,Married,0,99388,Y,54,28,N,123.15,124.28
1443,F,Married,9,31127,N,28,80,N,126.48,127.03
1448,F,Single,1,36879,N,29,33,N,40.15,40.15
1464,M,Single,0,32801,Y,25,70,Y,84.6,84.96
1472,M,Married,1,969020,N,45,40,N,144.23,144.42
1497,F,Single,0,48121,N,23,60,Y,107.01,107.78
1522,M,Single,0,73373,N,22,60,Y,88.18,88.48
1547,F,Single,1,75355,N,22,21,Y,88.51,88.51
1568,M,Married,1,46471,Y,43,12,N,125.84,125.84
1570,F,Married,0,83041,Y,29,68,N,127.49,127.49
1579,M,Married,2,38958,Y,45,2,N,144.39,144.39
1620,M,Married,1,80247,Y,42,105,N,178.98,178.98
1639,M,Married,0,466165,Y,50,43,N,114.6,115.38
1651,M,Single,2,66942,Y,29,68,Y,66.93,67.13
1653,F,Married,0,52721,Y,54,65,N,173.36,174.03
1698,M,Single,2,38976,Y,22,13,Y,90,90.86
1745,M,Single,0,20740,N,22,44,N,40.31,40.45
1756,M,Married,4,10224,Y,42,118,N,81.76,81.79
1777,M,Married,0,37320,Y,46,31,N,88.65,90.33
1783,M,Single,0,77954,N,19,18,Y,106.87,107.17
1792,M,Single,0,690,N,25,23,N,40.07,41.82
1833,M,Married,0,88978,N,25,40,N,149.24,150.88
1867,M,Married,0,721,Y,28,97,N,146.49,147.04
1885,M,Married,0,16735,N,47,91,N,234.2,234.2
1968,M,Single,0,40026,Y,30,83,Y,109.2,109.4
1984,M,Married,1,328782,N,31,36,N,143.34,143.34
2052,F,Married,9,162030,N,38,12,N,172.13,172.13
2059,F,Married,0,47832,Y,33,118,N,85.21,85.29
2067,F,Married,0,72654,Y,51,99,N,142.24,144.02
2107,M,Single,0,95060,Y,29,48,N,42.47,42.56
2182,M,Married,6,3376,N,43,63,N,146.97,147.56
2194,F,Married,2,768149,Y,24,30,N,114.2,114.59
2233,M,Married,0,61666,N,53,15,N,143.1,143.58
2234,F,Married,0,30666,Y,48,50,N,88.57,88.84
2235,M,Married,2,708435,Y,48,43,N,89.51,89.62
2252,F,Single,1,63154,Y,30,36,Y,85.56,87.08
2256,M,Single,0,50496,Y,26,46,Y,104.01,104.35
2258,M,Single,2,22468,Y,27,48,Y,67.69,68.59
2292,F,Single,0,397214,N,18,1,N,121.4,145.96
2346,F,Married,7,61860,N,42,13,N,124.77,127.75
2355,F,Single,2,38567,N,22,10,Y,107.79,112.35
2434,M,Single,0,14715,N,65,5,Y,123.3,123.3
2453,M,Married,2,719422,Y,40,42,N,115.24,115.24
2475,M,Single,1,41784,N,23,47,Y,102.84,102.84
2477,F,Single,0,82206,Y,31,15,Y,86.34,87.83
2493,M,Married,0,51639,Y,43,1,N,124.33,124.33
2495,M,Married,1,16525,N,53,75,N,144.09,145.34
2496,F,Married,0,39598,N,37,1,N,129.26,160.85
2503,F,Single,1,98305,Y,27,45,Y,85.59,86.36
2526,F,Single,1,79554,Y,26,106,Y,63.57,63.57
2562,M,Single,1,75406,N,21,12,N,42.2,42.2
2573,M,Single,1,42264,Y,27,119,Y,109.36,109.78
2604,M,Married,2,18081,N,40,109,N,179.77,180.43
2627,M,Single,0,36282,Y,21,23,N,42.94,44.02
2655,M,Single,1,57736,Y,28,106,Y,102.84,103.77
2661,F,Single,1,88306,N,25,81,N,65.3,65.87
2670,F,Married,0,42468,Y,73,1,N,86.87,86.87
2680,F,Single,0,26790,Y,19,1,Y,89.53,135.92
2691,F,Single,0,87229,Y,25,96,Y,80.21,80.42
2739,M,Married,1,95960,Y,36,77,N,169.4,170.24
2791,M,Single,2,71642,Y,19,8,Y,103.84,110.4
2808,M,Married,3,34181,Y,49,4,N,149.7,149.7
2858,F,Single,0,1890,N,25,52,Y,88,88.59
2867,M,Single,2,35194,Y,20,9,Y,60.74,60.74
2958,F,Married,1,96997,Y,46,48,N,189.1,190.54
2993,F,Single,1,91181,Y,27,60,Y,106.58,107.81
3000,M,Married,3,285002,Y,45,22,N,110.27,110.53
3006,F,Single,0,69055,N,20,6,Y,102.5,102.5
3007,F,Single,1,68240,N,23,20,N,45.27,45.39
3086,M,Single,2,68935,Y,27,5,N,48.14,48.14
3101,M,Single,0,14435,N,25,1,Y,60.24,60.24
3125,M,Married,0,2704,Y,81,62,N,141.96,142.62
3135,M,Married,0,13778,N,45,69,N,146,146.76
3174,F,Single,2,49429,Y,20,30,Y,60.04,60.04
3178,M,Single,0,59720,N,27,102,Y,109.52,110.24
3179,M,Married,2,94166,Y,24,19,N,110.62,112.76
3195,F,Married,0,34183,Y,29,113,N,177.54,177.64
3234,F,Single,1,78255,Y,46,64,Y,109.21,109.21
3267,F,Single,0,30546,N,30,42,Y,105.99,107.15
3301,F,Single,1,96205,Y,28,47,N,43.94,43.94
3309,F,Single,1,81927,Y,22,34,N,115.8,116.64
3311,M,Single,0,687000,Y,21,12,Y,65.77,65.77
3327,M,Married,2,95434,N,38,69,N,178.65,178.65
3440,F,Single,1,51691,Y,30,69,Y,152.1,152.58
3459,M,Married,0,12863,Y,54,34,N,110.32,112.04
3464,M,Married,2,3527,Y,30,116,N,121.34,122.02
3513,F,Married,2,51469,N,45,2,N,118.32,118.32
3537,F,Single,0,41601,Y,18,3,Y,85.53,103.81
3541,F,Single,0,21884,Y,95,37,Y,101.82,103.57
3566,M,Married,2,3440,Y,37,101,N,128.71,129.16
3568,F,Single,0,15191,N,18,4,N,49.84,49.84
3673,M,Married,1,96843,Y,49,60,N,250.4,250.4
3678,F,Married,0,32760,Y,47,40,N,110.04,110.04
3679,M,Married,0,291149,Y,53,5,N,145.77,145.77
3728,M,Single,2,56983,N,19,21,Y,87.4,87.4
3786,F,Single,0,69224,N,28,11,N,47.15,47.15
3794,F,Married,1,63773,N,41,48,N,172.98,174.43
3805,F,Married,4,50025,Y,37,76,N,143.51,143.66
3822,M,Single,2,63027,Y,25,38,Y,84.88,85
3848,F,Single,0,12438,N,27,56,Y,102.62,102.9
3865,M,Married,0,2485,Y,35,11,N,114.22,118.58
3875,F,Single,1,10494,N,26,2,N,98.6,121.64
3940,M,Single,0,32011,Y,23,63,Y,107.76,108.79
3960,F,Single,1,16515,Y,18,7,Y,100.74,105.45
3961,F,Single,0,465646,Y,22,37,N,73.8,75.18
3989,F,Single,0,12247,Y,81,118,Y,107.61,108.03
4002,M,Married,2,36906,Y,39,109,N,126.45,126.75
4017,F,Single,1,29986,N,24,49,Y,62.27,62.27
4057,M,Single,0,53574,Y,36,66,Y,89.56,90.01
4073,M,Married,0,33685,Y,80,99,N,176.13,176.49
4080,M,Single,0,560777,Y,18,2,N,43.71,56.53
4104,F,Married,0,2042,Y,29,91,N,120.26,121.54
4137,F,Married,1,96209,Y,51,88,N,110.21,110.84
4142,F,Married,9,57709,N,49,66,N,80.52,80.52
4164,F,Married,7,11194,Y,28,80,N,128.58,129.14
4192,M,Single,0,21825,Y,28,104,Y,68.55,68.55
4266,F,Single,0,26280,Y,23,5,Y,101.49,102.09
4351,F,Single,1,97728,Y,30,65,Y,102.46,102.46
4352,F,Married,0,26929,Y,44,91,N,121.85,121.85
4356,F,Single,3,95828,Y,26,104,N,46.67,46.85
4372,F,Married,5,55503,Y,48,34,N,107.6,108.71
4380,F,Single,0,916808,Y,22,56,N,49.33,50.2
4397,M,Single,0,10677,N,80,4,Y,103.94,118.21
4411,F,Married,1,49031,Y,38,107,N,142.44,142.46
4416,F,Married,2,99213,Y,36,115,N,110.11,110.11
4451,M,Single,1,1139,N,22,9,N,44.49,44.49
4461,F,Single,0,5756,N,18,1,Y,68.38,68.38
4521,M,Single,2,62259,Y,25,69,Y,89.29,89.91
4569,M,Single,0,53593,Y,19,24,Y,64.97,64.97
4638,F,Single,0,36252,Y,25,14,Y,106.29,106.67
4644,M,Single,2,897529,Y,24,50,Y,83.41,84.45
4645,F,Married,1,57795,Y,23,41,N,179.78,179.78
4672,M,Single,1,825570,N,27,117,Y,66.4,66.93
4727,M,Married,1,25113,Y,45,17,N,146.36,149.19
4738,F,Married,0,35168,N,71,16,N,118.62,121.73
4759,F,Married,0,92546,Y,54,68,N,123.2,123.2
4761,M,Single,1,537395,Y,22,41,Y,62.71,62.71
4768,M,Married,0,86062,Y,26,5,N,149.93,152.84
4771,M,Married,0,45840,N,35,25,N,122.96,122.96
4776,F,Married,0,30191,Y,39,115,N,148.88,148.88
4793,F,Single,0,28698,N,18,10,N,48.54,48.54
4841,F,Single,1,35305,Y,19,11,Y,61,63.59
4926,F,Single,1,7923,Y,23,48,Y,85.58,85.85
4946,M,Single,0,60588,Y,19,14,Y,63.78,63.78
4947,F,Married,0,50875,Y,79,53,N,107.9,109.22
5017,M,Married,0,96338,Y,77,115,N,128.26,129.38
5081,M,Single,1,80649,Y,27,71,Y,80.41,80.7
5138,F,Married,0,66641,Y,54,23,N,80.59,80.59
5196,F,Single,2,2178,N,26,84,Y,110.9,111.3
5216,F,Single,1,31220,Y,27,21,N,48.81,49.81
5224,F,Married,1,32769,N,27,32,N,174.21,174.21
5252,M,Single,0,43118,N,76,27,Y,88.2,88.53
5267,M,Married,7,14099,Y,33,99,N,127.97,128.49
5307,M,Married,1,362408,N,46,25,N,127.7,128.85
5351,M,Single,0,26461,Y,28,74,Y,105.72,106.59
5441,M,Married,0,71035,N,60,53,N,81.49,81.49
5510,M,Married,2,72807,N,41,79,N,173.2,173.2
5543,F,Married,0,62665,N,54,29,N,141.59,143.67
5557,F,Single,1,26628,Y,28,65,Y,81.86,83.29
5559,M,Married,1,84591,N,46,34,N,123.25,123.47
5562,M,Single,2,63668,Y,25,63,Y,103.63,104.54
5563,F,Married,0,74764,Y,54,38,N,87.8,88.81
5608,F,Married,0,244913,N,67,89,N,114.75,114.88
5625,F,Married,0,61528,Y,51,34,N,83.71,84.48
5728,F,Married,2,88813,Y,35,6,N,110.66,115.13
5778,M,Married,0,37523,Y,29,73,N,117.19,117.6
5779,F,Married,2,43946,N,50,110,N,81.08,81.74
5843,M,Single,0,37913,Y,24,51,Y,63.61,64.65
5869,F,Married,0,56955,N,27,119,N,174.52,175.37
5874,M,Married,0,997660,N,24,44,N,140.71,141.19
5882,F,Single,2,18143,Y,25,15,Y,61.95,64.81
5883,M,Single,0,10940,Y,24,80,N,46.69,46.75
5923,M,Single,1,909284,N,28,21,Y,89.49,89.78
5970,M,Single,1,17647,N,30,108,Y,60.45,60.45
5987,F,Married,0,5171,Y,51,55,N,86.22,86.93
6011,F,Married,3,7445,Y,39,51,N,139.7,139.7
6016,F,Married,0,92600,Y,33,115,N,126.45,126.84
6060,F,Single,1,71306,Y,18,10,Y,89.85,89.85
6114,M,Single,0,12962,Y,24,67,Y,114.1,114.53
6146,F,Single,1,37386,Y,29,52,Y,65.12,65.31
6156,M,Single,0,43960,N,96,29,Y,82.44,84.08
6217,M,Married,0,60491,Y,52,53,N,179.08,179.08
6223,F,Married,0,93478,Y,40,40,N,186.9,187.61
6226,M,Single,2,734959,Y,27,85,Y,185.8,186.68
6264,M,Single,1,80083,Y,29,66,Y,101.53,102.26
6278,M,Married,2,41318,Y,28,57,N,128.02,128.47
6280,M,Single,1,92327,Y,21,9,Y,108.23,108.23
6334,F,Single,1,32850,Y,25,84,N,40.09,41.08
6394,F,Single,0,35794,N,25,39,Y,82.01,83.54
6469,M,Single,0,56104,Y,25,5,N,44.47,55.2
6493,F,Married,2,68203,N,29,112,N,149,149.4
6501,M,Married,0,90450,Y,29,18,N,127.23,127.59
6622,F,Single,0,39694,N,22,27,Y,88.91,88.91
6650,M,Married,2,6825,Y,52,47,N,142.74,143.2
6667,M,Married,2,35419,Y,51,18,N,128.65,131.41
6687,M,Single,2,35651,N,27,91,N,43.63,43.8
6697,F,Single,1,5543,Y,27,81,Y,69.99,70.33
6751,M,Married,0,22703,Y,28,55,N,125.85,127.02
6757,N,Single,1,3011,Y,20,1,N,42.81,42.81
6789,F,Married,0,80953,Y,72,73,N,174.37,174.37
6790,F,Married,2,16791,Y,26,8,N,120.2,120.2
6824,M,Married,0,99376,Y,35,81,N,180.8,181.51
6835,F,Single,8,520734,Y,42,3,N,43.95,43.95
6836,F,Married,6,50630,Y,35,59,N,116.73,117.87
6846,F,Married,0,42802,Y,53,109,N,143.35,143.35
6864,F,Married,0,797407,Y,25,2,N,116.42,116.42
6933,F,Married,1,59765,N,37,42,N,118.76,120.7
6943,M,Single,0,15468,Y,24,18,Y,87.89,90.67
6962,M,Married,0,61057,Y,48,97,N,86.3,87.33
6979,M,Single,2,7824,Y,19,24,Y,80.22,80.39
7000,M,Married,2,738727,Y,34,69,N,124.46,124.56
7006,M,Single,2,78220,N,30,66,Y,109.19,109.61
7037,F,Married,0,47246,Y,52,27,N,179.9,181.92
7084,M,Single,0,51828,Y,20,9,Y,149.6,149.6
7096,F,Single,0,82952,N,22,39,N,47.6,47.6
7119,F,Married,1,94225,Y,38,52,N,179.01,180.7
7153,F,Single,1,38225,N,28,91,Y,67.46,67.85
7175,F,Single,0,728215,N,29,113,Y,88.92,89.51
7199,F,Married,2,55615,N,50,51,N,177.54,178.16
7204,F,Single,1,93305,Y,30,48,N,49.54,49.54
7211,F,Single,0,16538,N,21,27,Y,67.33,67.33
7250,F,Single,0,45903,Y,28,22,Y,85.15,86.91
7254,M,Married,1,60449,Y,38,80,N,80.85,80.85
7281,F,Single,0,416470,N,29,41,Y,68.93,69.1
7302,M,Married,1,513947,Y,28,107,N,122.31,123.64
7318,M,Single,0,27454,N,30,36,Y,64.12,64.52
7352,M,Single,0,151490,Y,18,8,N,43.53,47.64
7397,M,Single,0,23009,N,30,87,N,46.62,47.03
7458,F,Married,0,52776,Y,28,84,N,81.8,81.8
7459,F,Single,3,99189,Y,30,28,Y,88.36,88.36
7466,M,Married,1,87222,N,36,82,N,173.97,174.61
7498,F,Married,1,6509,Y,34,91,N,127.9,129.03
7545,F,Married,0,521,N,78,40,N,83.86,84.6
7547,M,Single,1,71166,Y,23,7,Y,174.5,174.5
7567,M,Single,1,39778,Y,18,10,Y,105.66,105.66
7570,F,Single,0,12199,N,25,18,Y,109.09,112.39
7582,M,Single,0,22137,Y,20,5,Y,63.48,63.48
7588,F,Married,2,64400,Y,45,21,N,127.95,127.95
7615,F,Married,1,3229,Y,44,17,N,126.3,126.68
7633,M,Married,0,35301,Y,54,84,N,173.83,175.66
7675,F,Married,0,30958,Y,70,61,N,87.48,88.16
7694,F,Married,0,17690,Y,28,81,N,179.32,179.66
7746,M,Single,0,52083,Y,22,30,N,46.46,46.77
7770,F,Single,1,568822,N,25,64,Y,64.84,65.74
7834,F,Single,2,70315,N,20,28,N,46.23,46.4
7873,M,Single,2,84951,Y,25,54,Y,64.21,64.45
7879,M,Single,0,71946,N,28,18,Y,65.79,65.79
7888,M,Married,2,78934,Y,37,65,N,185.1,185.82
7932,F,Single,2,98973,Y,30,29,Y,84.97,85.27
7939,M,Married,0,50251,Y,40,19,N,148.4,148.53
7960,M,Married,0,90416,N,53,113,N,87.12,87.39
7976,F,Married,0,62591,Y,42,50,N,149.07,149.22
8041,F,Single,0,78602,N,27,51,Y,85.76,87.12
8053,F,Married,0,75221,N,51,70,N,82.95,83.52
8058,F,Married,1,57161,Y,39,31,N,82.91,83.58
8083,F,Single,0,99648,Y,25,32,Y,106.46,106.46
8108,M,Married,1,38700,Y,32,119,N,120.3,120.46
8251,M,Single,1,3031,Y,27,13,N,57.5,57.73
8256,M,Married,0,35447,N,46,58,N,85.07,86.03
8266,M,Married,0,922541,Y,49,45,N,173.04,173.62
8274,M,Single,0,65406,Y,28,65,Y,105.63,106.07
8278,F,Married,0,6805,Y,46,15,N,122.3,123.99
8302,F,Married,8,4253,Y,39,13,N,175.94,178.77
8371,F,Single,1,2617,Y,30,107,Y,85.19,85.74
8391,F,Single,0,82647,N,25,79,Y,66.43,66.69
8415,F,Single,0,14566,Y,23,13,Y,81.27,86.06
8416,M,Single,0,93956,Y,29,101,Y,69.93,70.62
8458,F,Married,0,74212,Y,29,36,N,141.73,144.32
8494,F,Single,0,6142,N,28,93,Y,87.46,87.72
8634,M,Single,0,87804,Y,27,85,Y,61.08,61.08
8640,M,Married,1,52756,N,31,39,N,83.72,84.05
8642,M,Married,0,31121,Y,47,49,N,210.4,212.12
8705,F,Single,1,70894,Y,26,2,Y,100.61,119.09
8711,M,Married,2,6033,N,23,44,N,113.09,113.09
8770,F,Single,2,86846,N,20,9,Y,87.94,87.94
8795,F,Single,0,26706,N,19,23,Y,61.38,62.99
8843,M,Married,2,62720,N,24,25,N,141.83,141.83
8849,M,Married,0,90902,Y,47,83,N,141.16,141.68
8869,M,Single,0,70355,Y,18,8,Y,69.04,70.75
8914,M,Single,0,68239,Y,26,22,Y,81.67,81.67
9047,M,Married,0,73213,N,32,13,N,80.61,84.71
9073,F,Married,0,77784,Y,82,107,N,124.06,124.19
9075,F,Single,0,72699,N,22,59,Y,62.96,63.18
9129,M,Married,0,37350,Y,48,17,N,171.24,171.24
9134,M,Married,1,32389,Y,34,70,N,84.18,84.18
9191,M,Single,1,70428,Y,29,62,Y,84.26,84.33
9215,F,Single,1,63432,N,22,13,N,48.04,48.04
9237,F,Married,0,64447,Y,46,116,N,111.08,111.57
9247,F,Single,1,8434,Y,20,9,Y,156.4,156.4
9314,F,Married,0,88068,N,23,51,N,83.43,83.43
9324,M,Single,0,60432,Y,23,27,N,47.14,47.32
9406,F,Single,4,13685,Y,28,28,Y,68.06,68.06
9417,F,Single,0,20289,Y,22,23,Y,82.65,82.83
9426,M,Married,0,323343,Y,51,23,N,88.73,90.89
9479,F,Single,2,15933,N,19,21,Y,67.4,67.4
9519,M,Married,1,76525,N,73,4,N,127.22,134.11
9524,M,Married,0,28542,N,38,105,N,177.66,179.19
9546,M,Married,0,25423,Y,53,45,N,143.5,144.32
9559,F,Married,2,73109,Y,43,42,N,147.4,148.63
9636,F,Single,0,30631,Y,29,107,N,48.51,48.61
9648,F,Single,0,482523,N,25,31,N,45.31,47.1
9655,F,Married,1,14007,Y,49,77,N,88.76,89
9675,F,Married,0,94091,Y,50,78,N,82.03,82.03
9755,F,Single,0,66455,Y,28,114,Y,69.54,69.7
9787,M,Single,0,23399,N,22,10,Y,108.64,108.64
9794,F,Married,1,293824,Y,34,113,N,170.25,171.25
9817,M,Married,0,27258,Y,38,63,N,178.35,178.35
9859,M,Married,0,5862,Y,26,8,N,87.39,87.94
9864,M,Single,0,14024,N,26,107,N,46.67,46.67
9897,M,Single,0,79735,Y,22,4,N,41.95,41.95
9926,F,Single,1,33732,Y,26,25,N,49.4,50.76
9927,M,Married,0,48609,Y,32,114,N,112.91,113.44
9957,M,Single,1,9362,Y,20,9,Y,100.55,100.55
9965,M,Single,0,45898,Y,19,9,Y,101.54,107.06
9972,F,Married,1,30421,Y,35,8,N,230.8,230.8
10022,M,Single,0,60453,Y,26,88,N,49.47,49.64
10170,F,Married,0,92104,Y,52,51,N,80.3,81.09
10207,F,Married,2,32459,Y,31,13,N,112.25,113.55
10221,F,Married,2,42556,N,36,53,N,118.74,120.15
10263,M,Married,0,674430,Y,54,37,N,111.39,112.82
10289,F,Married,2,46953,N,40,94,N,84.92,85.34
10365,M,Single,1,21234,Y,21,1,Y,60.17,60.17
10368,M,Married,1,537958,N,27,9,N,145.79,145.79
10487,F,Married,2,65719,Y,48,96,N,88.69,89.12
10498,F,Single,0,30799,N,21,15,Y,83.13,85.88
10511,M,Married,2,23882,Y,43,109,N,121.08,121.56
10516,F,Married,1,674589,Y,36,38,N,129.58,131.26
10552,F,Married,2,35573,Y,48,77,N,85.43,86.15
10617,M,Single,0,44626,Y,26,81,N,44.83,44.83
10632,M,Married,3,87061,Y,34,108,N,122.24,122.7
